author_id,name
instance2_at_11379,author_11379
instance2_at_11380,author_11380
instance2_at_11381,author_11381
instance2_at_11382,author_11382
instance2_at_11383,author_11383
instance2_at_11384,author_11384
instance2_at_11385,author_11385
instance2_at_11386,author_11386
instance2_at_11387,author_11387
instance2_at_11388,author_11388
instance2_at_11389,author_11389
instance2_at_11390,author_11390
instance2_at_11391,author_11391
instance2_at_11392,author_11392
instance2_at_11393,author_11393
instance2_at_11394,author_11394
instance2_at_11395,author_11395
instance2_at_11396,author_11396
instance2_at_11397,author_11397
instance2_at_11398,author_11398
instance2_at_11399,author_11399
instance2_at_11400,author_11400
instance2_at_11401,author_11401
instance2_at_11402,author_11402
instance2_at_11403,author_11403
instance2_at_11404,author_11404
instance2_at_11405,author_11405
instance2_at_11406,author_11406
instance2_at_11407,author_11407
instance2_at_11408,author_11408
instance2_at_11409,author_11409
instance2_at_11410,author_11410
instance2_at_11411,author_11411
instance2_at_11412,author_11412
instance2_at_11413,author_11413
instance2_at_11414,author_11414
instance2_at_11415,author_11415
instance2_at_11416,author_11416
instance2_at_11417,author_11417
instance2_at_11418,author_11418
instance2_at_11419,author_11419
instance2_at_11420,author_11420
instance2_at_11421,author_11421
instance2_at_11422,author_11422
instance2_at_11423,author_11423
instance2_at_11424,author_11424
instance2_at_11425,author_11425
instance2_at_11426,author_11426
instance2_at_11427,author_11427
instance2_at_11428,author_11428
instance2_at_11429,author_11429
instance2_at_11430,author_11430
instance2_at_11431,author_11431
instance2_at_11432,author_11432
instance2_at_11433,author_11433
instance2_at_11434,author_11434
instance2_at_11435,author_11435
instance2_at_11436,author_11436
instance2_at_11437,author_11437
instance2_at_11438,author_11438
instance2_at_11439,author_11439
instance2_at_11440,author_11440
instance2_at_11441,author_11441
instance2_at_11442,author_11442
instance2_at_11443,author_11443
instance2_at_11444,author_11444
instance2_at_11445,author_11445
instance2_at_11446,author_11446
instance2_at_11447,author_11447
instance2_at_11448,author_11448
instance2_at_11449,author_11449
instance2_at_11450,author_11450
instance2_at_11451,author_11451
instance2_at_11452,author_11452
instance2_at_11453,author_11453
instance2_at_11454,author_11454
instance2_at_11455,author_11455
instance2_at_11456,author_11456
instance2_at_11457,author_11457
instance2_at_11458,author_11458
instance2_at_11459,author_11459
instance2_at_11460,author_11460
instance2_at_11461,author_11461
instance2_at_11462,author_11462
instance2_at_11463,author_11463
instance2_at_11464,author_11464
instance2_at_11465,author_11465
instance2_at_11466,author_11466
instance2_at_11467,author_11467
instance2_at_11468,author_11468
instance2_at_11469,author_11469
instance2_at_11470,author_11470
instance2_at_11471,author_11471
instance2_at_11472,author_11472
instance2_at_11473,author_11473
instance2_at_11474,author_11474
instance2_at_11475,author_11475
instance2_at_11476,author_11476
instance2_at_11477,author_11477
instance2_at_11478,author_11478
instance2_at_11479,author_11479
instance2_at_11480,author_11480
instance2_at_11481,author_11481
instance2_at_11482,author_11482
instance2_at_11483,author_11483
instance2_at_11484,author_11484
instance2_at_11485,author_11485
instance2_at_11486,author_11486
instance2_at_11487,author_11487
instance2_at_11488,author_11488
instance2_at_11489,author_11489
instance2_at_11490,author_11490
instance2_at_11491,author_11491
instance2_at_11492,author_11492
instance2_at_11493,author_11493
instance2_at_11494,author_11494
instance2_at_11495,author_11495
instance2_at_11496,author_11496
instance2_at_11497,author_11497
instance2_at_11498,author_11498
instance2_at_11499,author_11499
instance2_at_11500,author_11500
instance2_at_11501,author_11501
instance2_at_11502,author_11502
instance2_at_11503,author_11503
instance2_at_11504,author_11504
instance2_at_11505,author_11505
instance2_at_11506,author_11506
instance2_at_11507,author_11507
instance2_at_11508,author_11508
instance2_at_11509,author_11509
instance2_at_11510,author_11510
instance2_at_11511,author_11511
instance2_at_11512,author_11512
instance2_at_11513,author_11513
instance2_at_11514,author_11514
instance2_at_11515,author_11515
instance2_at_11516,author_11516
instance2_at_11517,author_11517
instance2_at_11518,author_11518
instance2_at_11519,author_11519
instance2_at_11520,author_11520
instance2_at_11521,author_11521
instance2_at_11522,author_11522
instance2_at_11523,author_11523
instance2_at_11524,author_11524
instance2_at_11525,author_11525
instance2_at_11526,author_11526
instance2_at_11527,author_11527
instance2_at_11528,author_11528
instance2_at_11529,author_11529
instance2_at_11530,author_11530
instance2_at_11531,author_11531
instance2_at_11532,author_11532
instance2_at_11533,author_11533
instance2_at_11534,author_11534
instance2_at_11535,author_11535
instance2_at_11536,author_11536
instance2_at_11537,author_11537
instance2_at_11538,author_11538
instance2_at_11539,author_11539
instance2_at_11540,author_11540
instance2_at_11541,author_11541
instance2_at_11542,author_11542
instance2_at_11543,author_11543
instance2_at_11544,author_11544
instance2_at_11545,author_11545
instance2_at_11546,author_11546
instance2_at_11547,author_11547
instance2_at_11548,author_11548
instance2_at_11549,author_11549
instance2_at_11550,author_11550
instance2_at_11551,author_11551
instance2_at_11552,author_11552
instance2_at_11553,author_11553
instance2_at_11554,author_11554
instance2_at_11555,author_11555
instance2_at_11556,author_11556
instance2_at_11557,author_11557
instance2_at_11558,author_11558
instance2_at_11559,author_11559
instance2_at_11560,author_11560
instance2_at_11561,author_11561
instance2_at_11562,author_11562
instance2_at_11563,author_11563
instance2_at_11564,author_11564
instance2_at_11565,author_11565
instance2_at_11566,author_11566
instance2_at_11567,author_11567
instance2_at_11568,author_11568
instance2_at_11569,author_11569
instance2_at_11570,author_11570
instance2_at_11571,author_11571
instance2_at_11572,author_11572
instance2_at_11573,author_11573
instance2_at_11574,author_11574
instance2_at_11575,author_11575
instance2_at_11576,author_11576
instance2_at_11577,author_11577
instance2_at_11578,author_11578
instance2_at_11579,author_11579
instance2_at_11580,author_11580
instance2_at_11581,author_11581
instance2_at_11582,author_11582
instance2_at_11583,author_11583
instance2_at_11584,author_11584
instance2_at_11585,author_11585
instance2_at_11586,author_11586
instance2_at_11587,author_11587
instance2_at_11588,author_11588
instance2_at_11589,author_11589
instance2_at_11590,author_11590
instance2_at_11591,author_11591
instance2_at_11592,author_11592
instance2_at_11593,author_11593
instance2_at_11594,author_11594
instance2_at_11595,author_11595
instance2_at_11596,author_11596
instance2_at_11597,author_11597
instance2_at_11598,author_11598
instance2_at_11599,author_11599
instance2_at_11600,author_11600
instance2_at_11601,author_11601
instance2_at_11602,author_11602
instance2_at_11603,author_11603
instance2_at_11604,author_11604
instance2_at_11605,author_11605
instance2_at_11606,author_11606
instance2_at_11607,author_11607
instance2_at_11608,author_11608
instance2_at_11609,author_11609
instance2_at_11610,author_11610
instance2_at_11611,author_11611
instance2_at_11612,author_11612
instance2_at_11613,author_11613
instance2_at_11614,author_11614
instance2_at_11615,author_11615
instance2_at_11616,author_11616
instance2_at_11617,author_11617
instance2_at_11618,author_11618
instance2_at_11619,author_11619
instance2_at_11620,author_11620
instance2_at_11621,author_11621
instance2_at_11622,author_11622
instance2_at_11623,author_11623
instance2_at_11624,author_11624
instance2_at_11625,author_11625
instance2_at_11626,author_11626
instance2_at_11627,author_11627
instance2_at_11628,author_11628
instance2_at_11629,author_11629
instance2_at_11630,author_11630
instance2_at_11631,author_11631
instance2_at_11632,author_11632
instance2_at_11633,author_11633
instance2_at_11634,author_11634
instance2_at_11635,author_11635
instance2_at_11636,author_11636
instance2_at_11637,author_11637
instance2_at_11638,author_11638
instance2_at_11639,author_11639
instance2_at_11640,author_11640
instance2_at_11641,author_11641
instance2_at_11642,author_11642
instance2_at_11643,author_11643
instance2_at_11644,author_11644
instance2_at_11645,author_11645
instance2_at_11646,author_11646
instance2_at_11647,author_11647
instance2_at_11648,author_11648
instance2_at_11649,author_11649
instance2_at_11650,author_11650
instance2_at_11651,author_11651
instance2_at_11652,author_11652
instance2_at_11653,author_11653
instance2_at_11654,author_11654
instance2_at_11655,author_11655
instance2_at_11656,author_11656
instance2_at_11657,author_11657
instance2_at_11658,author_11658
instance2_at_11659,author_11659
instance2_at_11660,author_11660
instance2_at_11661,author_11661
instance2_at_11662,author_11662
instance2_at_11663,author_11663
instance2_at_11664,author_11664
instance2_at_11665,author_11665
instance2_at_11666,author_11666
instance2_at_11667,author_11667
instance2_at_11668,author_11668
instance2_at_11669,author_11669
instance2_at_11670,author_11670
instance2_at_11671,author_11671
instance2_at_11672,author_11672
instance2_at_11673,author_11673
instance2_at_11674,author_11674
instance2_at_11675,author_11675
instance2_at_11676,author_11676
instance2_at_11677,author_11677
instance2_at_11678,author_11678
instance2_at_11679,author_11679
instance2_at_11680,author_11680
instance2_at_11681,author_11681
instance2_at_11682,author_11682
instance2_at_11683,author_11683
instance2_at_11684,author_11684
instance2_at_11685,author_11685
instance2_at_11686,author_11686
instance2_at_11687,author_11687
instance2_at_11688,author_11688
instance2_at_11689,author_11689
instance2_at_11690,author_11690
instance2_at_11691,author_11691
instance2_at_11692,author_11692
instance2_at_11693,author_11693
instance2_at_11694,author_11694
instance2_at_11695,author_11695
instance2_at_11696,author_11696
instance2_at_11697,author_11697
instance2_at_11698,author_11698
instance2_at_11699,author_11699
instance2_at_11700,author_11700
instance2_at_11701,author_11701
instance2_at_11702,author_11702
instance2_at_11703,author_11703
instance2_at_11704,author_11704
instance2_at_11705,author_11705
instance2_at_11706,author_11706
instance2_at_11707,author_11707
instance2_at_11708,author_11708
instance2_at_11709,author_11709
instance2_at_11710,author_11710
instance2_at_11711,author_11711
instance2_at_11712,author_11712
instance2_at_11713,author_11713
instance2_at_11714,author_11714
instance2_at_11715,author_11715
instance2_at_11716,author_11716
instance2_at_11717,author_11717
instance2_at_11718,author_11718
instance2_at_11719,author_11719
instance2_at_11720,author_11720
instance2_at_11721,author_11721
instance2_at_11722,author_11722
instance2_at_11723,author_11723
instance2_at_11724,author_11724
instance2_at_11725,author_11725
instance2_at_11726,author_11726
instance2_at_11727,author_11727
instance2_at_11728,author_11728
instance2_at_11729,author_11729
instance2_at_11730,author_11730
instance2_at_11731,author_11731
instance2_at_11732,author_11732
instance2_at_11733,author_11733
instance2_at_11734,author_11734
instance2_at_11735,author_11735
instance2_at_11736,author_11736
instance2_at_11737,author_11737
instance2_at_11738,author_11738
instance2_at_11739,author_11739
instance2_at_11740,author_11740
instance2_at_11741,author_11741
instance2_at_11742,author_11742
instance2_at_11743,author_11743
instance2_at_11744,author_11744
instance2_at_11745,author_11745
instance2_at_11746,author_11746
instance2_at_11747,author_11747
instance2_at_11748,author_11748
instance2_at_11749,author_11749
instance2_at_11750,author_11750
instance2_at_11751,author_11751
instance2_at_11752,author_11752
instance2_at_11753,author_11753
instance2_at_11754,author_11754
instance2_at_11755,author_11755
instance2_at_11756,author_11756
instance2_at_11757,author_11757
instance2_at_11758,author_11758
instance2_at_11759,author_11759
instance2_at_11760,author_11760
instance2_at_11761,author_11761
instance2_at_11762,author_11762
instance2_at_11763,author_11763
instance2_at_11764,author_11764
instance2_at_11765,author_11765
instance2_at_11766,author_11766
instance2_at_11767,author_11767
instance2_at_11768,author_11768
instance2_at_11769,author_11769
instance2_at_11770,author_11770
instance2_at_11771,author_11771
instance2_at_11772,author_11772
instance2_at_11773,author_11773
instance2_at_11774,author_11774
instance2_at_11775,author_11775
instance2_at_11776,author_11776
instance2_at_11777,author_11777
instance2_at_11778,author_11778
instance2_at_11779,author_11779
instance2_at_11780,author_11780
instance2_at_11781,author_11781
instance2_at_11782,author_11782
instance2_at_11783,author_11783
instance2_at_11784,author_11784
instance2_at_11785,author_11785
instance2_at_11786,author_11786
instance2_at_11787,author_11787
instance2_at_11788,author_11788
instance2_at_11789,author_11789
instance2_at_11790,author_11790
instance2_at_11791,author_11791
instance2_at_11792,author_11792
instance2_at_11793,author_11793
instance2_at_11794,author_11794
instance2_at_11795,author_11795
instance2_at_11796,author_11796
instance2_at_11797,author_11797
instance2_at_11798,author_11798
instance2_at_11799,author_11799
instance2_at_11800,author_11800
instance2_at_11801,author_11801
instance2_at_11802,author_11802
instance2_at_11803,author_11803
instance2_at_11804,author_11804
instance2_at_11805,author_11805
instance2_at_11806,author_11806
instance2_at_11807,author_11807
instance2_at_11808,author_11808
instance2_at_11809,author_11809
instance2_at_11810,author_11810
instance2_at_11811,author_11811
instance2_at_11812,author_11812
instance2_at_11813,author_11813
instance2_at_11814,author_11814
instance2_at_11815,author_11815
instance2_at_11816,author_11816
instance2_at_11817,author_11817
instance2_at_11818,author_11818
instance2_at_11819,author_11819
instance2_at_11820,author_11820
instance2_at_11821,author_11821
instance2_at_11822,author_11822
instance2_at_11823,author_11823
instance2_at_11824,author_11824
instance2_at_11825,author_11825
instance2_at_11826,author_11826
instance2_at_11827,author_11827
instance2_at_11828,author_11828
instance2_at_11829,author_11829
instance2_at_11830,author_11830
instance2_at_11831,author_11831
instance2_at_11832,author_11832
instance2_at_11833,author_11833
instance2_at_11834,author_11834
instance2_at_11835,author_11835
instance2_at_11836,author_11836
instance2_at_11837,author_11837
instance2_at_11838,author_11838
instance2_at_11839,author_11839
instance2_at_11840,author_11840
instance2_at_11841,author_11841
instance2_at_11842,author_11842
instance2_at_11843,author_11843
instance2_at_11844,author_11844
instance2_at_11845,author_11845
instance2_at_11846,author_11846
instance2_at_11847,author_11847
instance2_at_11848,author_11848
instance2_at_11849,author_11849
instance2_at_11850,author_11850
instance2_at_11851,author_11851
instance2_at_11852,author_11852
instance2_at_11853,author_11853
instance2_at_11854,author_11854
instance2_at_11855,author_11855
instance2_at_11856,author_11856
instance2_at_11857,author_11857
instance2_at_11858,author_11858
instance2_at_11859,author_11859
instance2_at_11860,author_11860
instance2_at_11861,author_11861
instance2_at_11862,author_11862
instance2_at_11863,author_11863
instance2_at_11864,author_11864
instance2_at_11865,author_11865
instance2_at_11866,author_11866
instance2_at_11867,author_11867
instance2_at_11868,author_11868
instance2_at_11869,author_11869
instance2_at_11870,author_11870
instance2_at_11871,author_11871
instance2_at_11872,author_11872
instance2_at_11873,author_11873
instance2_at_11874,author_11874
instance2_at_11875,author_11875
instance2_at_11876,author_11876
instance2_at_11877,author_11877
instance2_at_11878,author_11878
instance2_at_11879,author_11879
instance2_at_11880,author_11880
instance2_at_11881,author_11881
instance2_at_11882,author_11882
instance2_at_11883,author_11883
instance2_at_11884,author_11884
instance2_at_11885,author_11885
instance2_at_11886,author_11886
instance2_at_11887,author_11887
instance2_at_11888,author_11888
instance2_at_11889,author_11889
instance2_at_11890,author_11890
instance2_at_11891,author_11891
instance2_at_11892,author_11892
instance2_at_11893,author_11893
instance2_at_11894,author_11894
instance2_at_11895,author_11895
instance2_at_11896,author_11896
instance2_at_11897,author_11897
instance2_at_11898,author_11898
instance2_at_11899,author_11899
instance2_at_11900,author_11900
instance2_at_11901,author_11901
instance2_at_11902,author_11902
instance2_at_11903,author_11903
instance2_at_11904,author_11904
instance2_at_11905,author_11905
instance2_at_11906,author_11906
instance2_at_11907,author_11907
instance2_at_11908,author_11908
instance2_at_11909,author_11909
instance2_at_11910,author_11910
instance2_at_11911,author_11911
instance2_at_11912,author_11912
instance2_at_11913,author_11913
instance2_at_11914,author_11914
instance2_at_11915,author_11915
instance2_at_11916,author_11916
instance2_at_11917,author_11917
instance2_at_11918,author_11918
instance2_at_11919,author_11919
instance2_at_11920,author_11920
instance2_at_11921,author_11921
instance2_at_11922,author_11922
instance2_at_11923,author_11923
instance2_at_11924,author_11924
instance2_at_11925,author_11925
instance2_at_11926,author_11926
instance2_at_11927,author_11927
instance2_at_11928,author_11928
instance2_at_11929,author_11929
instance2_at_11930,author_11930
instance2_at_11931,author_11931
instance2_at_11932,author_11932
instance2_at_11933,author_11933
instance2_at_11934,author_11934
instance2_at_11935,author_11935
instance2_at_11936,author_11936
instance2_at_11937,author_11937
instance2_at_11938,author_11938
instance2_at_11939,author_11939
instance2_at_11940,author_11940
instance2_at_11941,author_11941
instance2_at_11942,author_11942
instance2_at_11943,author_11943
instance2_at_11944,author_11944
instance2_at_11945,author_11945
instance2_at_11946,author_11946
instance2_at_11947,author_11947
instance2_at_11948,author_11948
instance2_at_11949,author_11949
instance2_at_11950,author_11950
instance2_at_11951,author_11951
instance2_at_11952,author_11952
instance2_at_11953,author_11953
instance2_at_11954,author_11954
instance2_at_11955,author_11955
instance2_at_11956,author_11956
instance2_at_11957,author_11957
instance2_at_11958,author_11958
instance2_at_11959,author_11959
instance2_at_11960,author_11960
instance2_at_11961,author_11961
instance2_at_11962,author_11962
instance2_at_11963,author_11963
instance2_at_11964,author_11964
instance2_at_11965,author_11965
instance2_at_11966,author_11966
instance2_at_11967,author_11967
instance2_at_11968,author_11968
instance2_at_11969,author_11969
instance2_at_11970,author_11970
instance2_at_11971,author_11971
instance2_at_11972,author_11972
instance2_at_11973,author_11973
instance2_at_11974,author_11974
instance2_at_11975,author_11975
instance2_at_11976,author_11976
instance2_at_11977,author_11977
instance2_at_11978,author_11978
instance2_at_11979,author_11979
instance2_at_11980,author_11980
instance2_at_11981,author_11981
instance2_at_11982,author_11982
instance2_at_11983,author_11983
instance2_at_11984,author_11984
instance2_at_11985,author_11985
instance2_at_11986,author_11986
instance2_at_11987,author_11987
instance2_at_11988,author_11988
instance2_at_11989,author_11989
instance2_at_11990,author_11990
instance2_at_11991,author_11991
instance2_at_11992,author_11992
instance2_at_11993,author_11993
instance2_at_11994,author_11994
instance2_at_11995,author_11995
instance2_at_11996,author_11996
instance2_at_11997,author_11997
instance2_at_11998,author_11998
instance2_at_11999,author_11999
instance2_at_12000,author_12000
instance2_at_12001,author_12001
instance2_at_12002,author_12002
instance2_at_12003,author_12003
instance2_at_12004,author_12004
instance2_at_12005,author_12005
instance2_at_12006,author_12006
instance2_at_12007,author_12007
instance2_at_12008,author_12008
instance2_at_12009,author_12009
instance2_at_12010,author_12010
instance2_at_12011,author_12011
instance2_at_12012,author_12012
instance2_at_12013,author_12013
instance2_at_12014,author_12014
instance2_at_12015,author_12015
instance2_at_12016,author_12016
instance2_at_12017,author_12017
instance2_at_12018,author_12018
instance2_at_12019,author_12019
instance2_at_12020,author_12020
instance2_at_12021,author_12021
instance2_at_12022,author_12022
instance2_at_12023,author_12023
instance2_at_12024,author_12024
instance2_at_12025,author_12025
instance2_at_12026,author_12026
instance2_at_12027,author_12027
instance2_at_12028,author_12028
instance2_at_12029,author_12029
instance2_at_12030,author_12030
instance2_at_12031,author_12031
instance2_at_12032,author_12032
instance2_at_12033,author_12033
instance2_at_12034,author_12034
instance2_at_12035,author_12035
instance2_at_12036,author_12036
instance2_at_12037,author_12037
instance2_at_12038,author_12038
instance2_at_12039,author_12039
instance2_at_12040,author_12040
instance2_at_12041,author_12041
instance2_at_12042,author_12042
instance2_at_12043,author_12043
instance2_at_12044,author_12044
instance2_at_12045,author_12045
instance2_at_12046,author_12046
instance2_at_12047,author_12047
instance2_at_12048,author_12048
instance2_at_12049,author_12049
instance2_at_12050,author_12050
instance2_at_12051,author_12051
instance2_at_12052,author_12052
instance2_at_12053,author_12053
instance2_at_12054,author_12054
instance2_at_12055,author_12055
instance2_at_12056,author_12056
instance2_at_12057,author_12057
instance2_at_12058,author_12058
instance2_at_12059,author_12059
instance2_at_12060,author_12060
instance2_at_12061,author_12061
instance2_at_12062,author_12062
instance2_at_12063,author_12063
instance2_at_12064,author_12064
instance2_at_12065,author_12065
instance2_at_12066,author_12066
instance2_at_12067,author_12067
instance2_at_12068,author_12068
instance2_at_12069,author_12069
instance2_at_12070,author_12070
instance2_at_12071,author_12071
instance2_at_12072,author_12072
instance2_at_12073,author_12073
instance2_at_12074,author_12074
instance2_at_12075,author_12075
instance2_at_12076,author_12076
instance2_at_12077,author_12077
instance2_at_12078,author_12078
instance2_at_12079,author_12079
instance2_at_12080,author_12080
instance2_at_12081,author_12081
instance2_at_12082,author_12082
instance2_at_12083,author_12083
instance2_at_12084,author_12084
instance2_at_12085,author_12085
instance2_at_12086,author_12086
instance2_at_12087,author_12087
instance2_at_12088,author_12088
instance2_at_12089,author_12089
instance2_at_12090,author_12090
instance2_at_12091,author_12091
instance2_at_12092,author_12092
instance2_at_12093,author_12093
instance2_at_12094,author_12094
instance2_at_12095,author_12095
instance2_at_12096,author_12096
instance2_at_12097,author_12097
instance2_at_12098,author_12098
instance2_at_12099,author_12099
instance2_at_12100,author_12100
instance2_at_12101,author_12101
instance2_at_12102,author_12102
instance2_at_12103,author_12103
instance2_at_12104,author_12104
instance2_at_12105,author_12105
instance2_at_12106,author_12106
instance2_at_12107,author_12107
instance2_at_12108,author_12108
instance2_at_12109,author_12109
instance2_at_12110,author_12110
instance2_at_12111,author_12111
instance2_at_12112,author_12112
instance2_at_12113,author_12113
instance2_at_12114,author_12114
instance2_at_12115,author_12115
instance2_at_12116,author_12116
instance2_at_12117,author_12117
instance2_at_12118,author_12118
instance2_at_12119,author_12119
instance2_at_12120,author_12120
instance2_at_12121,author_12121
instance2_at_12122,author_12122
instance2_at_12123,author_12123
instance2_at_12124,author_12124
instance2_at_12125,author_12125
instance2_at_12126,author_12126
instance2_at_12127,author_12127
instance2_at_12128,author_12128
instance2_at_12129,author_12129
instance2_at_12130,author_12130
instance2_at_12131,author_12131
instance2_at_12132,author_12132
instance2_at_12133,author_12133
instance2_at_12134,author_12134
instance2_at_12135,author_12135
instance2_at_12136,author_12136
instance2_at_12137,author_12137
instance2_at_12138,author_12138
instance2_at_12139,author_12139
instance2_at_12140,author_12140
instance2_at_12141,author_12141
instance2_at_12142,author_12142
instance2_at_12143,author_12143
instance2_at_12144,author_12144
instance2_at_12145,author_12145
instance2_at_12146,author_12146
instance2_at_12147,author_12147
instance2_at_12148,author_12148
instance2_at_12149,author_12149
instance2_at_12150,author_12150
instance2_at_12151,author_12151
instance2_at_12152,author_12152
instance2_at_12153,author_12153
instance2_at_12154,author_12154
instance2_at_12155,author_12155
instance2_at_12156,author_12156
instance2_at_12157,author_12157
instance2_at_12158,author_12158
instance2_at_12159,author_12159
instance2_at_12160,author_12160
instance2_at_12161,author_12161
instance2_at_12162,author_12162
instance2_at_12163,author_12163
instance2_at_12164,author_12164
instance2_at_12165,author_12165
instance2_at_12166,author_12166
instance2_at_12167,author_12167
instance2_at_12168,author_12168
instance2_at_12169,author_12169
instance2_at_12170,author_12170
instance2_at_12171,author_12171
instance2_at_12172,author_12172
instance2_at_12173,author_12173
instance2_at_12174,author_12174
instance2_at_12175,author_12175
instance2_at_12176,author_12176
instance2_at_12177,author_12177
instance2_at_12178,author_12178
instance2_at_12179,author_12179
instance2_at_12180,author_12180
instance2_at_12181,author_12181
instance2_at_12182,author_12182
instance2_at_12183,author_12183
instance2_at_12184,author_12184
instance2_at_12185,author_12185
instance2_at_12186,author_12186
instance2_at_12187,author_12187
instance2_at_12188,author_12188
instance2_at_12189,author_12189
instance2_at_12190,author_12190
instance2_at_12191,author_12191
instance2_at_12192,author_12192
instance2_at_12193,author_12193
instance2_at_12194,author_12194
instance2_at_12195,author_12195
instance2_at_12196,author_12196
instance2_at_12197,author_12197
instance2_at_12198,author_12198
instance2_at_12199,author_12199
instance2_at_12200,author_12200
instance2_at_12201,author_12201
instance2_at_12202,author_12202
instance2_at_12203,author_12203
instance2_at_12204,author_12204
instance2_at_12205,author_12205
instance2_at_12206,author_12206
instance2_at_12207,author_12207
instance2_at_12208,author_12208
instance2_at_12209,author_12209
instance2_at_12210,author_12210
instance2_at_12211,author_12211
instance2_at_12212,author_12212
instance2_at_12213,author_12213
instance2_at_12214,author_12214
instance2_at_12215,author_12215
instance2_at_12216,author_12216
instance2_at_12217,author_12217
instance2_at_12218,author_12218
instance2_at_12219,author_12219
instance2_at_12220,author_12220
instance2_at_12221,author_12221
instance2_at_12222,author_12222
instance2_at_12223,author_12223
instance2_at_12224,author_12224
instance2_at_12225,author_12225
instance2_at_12226,author_12226
instance2_at_12227,author_12227
instance2_at_12228,author_12228
instance2_at_12229,author_12229
instance2_at_12230,author_12230
instance2_at_12231,author_12231
instance2_at_12232,author_12232
instance2_at_12233,author_12233
instance2_at_12234,author_12234
instance2_at_12235,author_12235
instance2_at_12236,author_12236
instance2_at_12237,author_12237
instance2_at_12238,author_12238
instance2_at_12239,author_12239
instance2_at_12240,author_12240
instance2_at_12241,author_12241
instance2_at_12242,author_12242
instance2_at_12243,author_12243
instance2_at_12244,author_12244
instance2_at_12245,author_12245
instance2_at_12246,author_12246
instance2_at_12247,author_12247
instance2_at_12248,author_12248
instance2_at_12249,author_12249
instance2_at_12250,author_12250
instance2_at_12251,author_12251
instance2_at_12252,author_12252
instance2_at_12253,author_12253
instance2_at_12254,author_12254
instance2_at_12255,author_12255
instance2_at_12256,author_12256
instance2_at_12257,author_12257
instance2_at_12258,author_12258
instance2_at_12259,author_12259
instance2_at_12260,author_12260
instance2_at_12261,author_12261
instance2_at_12262,author_12262
instance2_at_12263,author_12263
instance2_at_12264,author_12264
instance2_at_12265,author_12265
instance2_at_12266,author_12266
instance2_at_12267,author_12267
instance2_at_12268,author_12268
instance2_at_12269,author_12269
instance2_at_12270,author_12270
instance2_at_12271,author_12271
instance2_at_12272,author_12272
instance2_at_12273,author_12273
instance2_at_12274,author_12274
instance2_at_12275,author_12275
instance2_at_12276,author_12276
instance2_at_12277,author_12277
instance2_at_12278,author_12278
instance2_at_12279,author_12279
instance2_at_12280,author_12280
instance2_at_12281,author_12281
instance2_at_12282,author_12282
instance2_at_12283,author_12283
instance2_at_12284,author_12284
instance2_at_12285,author_12285
instance2_at_12286,author_12286
instance2_at_12287,author_12287
instance2_at_12288,author_12288
instance2_at_12289,author_12289
instance2_at_12290,author_12290
instance2_at_12291,author_12291
instance2_at_12292,author_12292
instance2_at_12293,author_12293
instance2_at_12294,author_12294
instance2_at_12295,author_12295
instance2_at_12296,author_12296
instance2_at_12297,author_12297
instance2_at_12298,author_12298
instance2_at_12299,author_12299
instance2_at_12300,author_12300
instance2_at_12301,author_12301
instance2_at_12302,author_12302
instance2_at_12303,author_12303
instance2_at_12304,author_12304
instance2_at_12305,author_12305
instance2_at_12306,author_12306
instance2_at_12307,author_12307
instance2_at_12308,author_12308
instance2_at_12309,author_12309
instance2_at_12310,author_12310
instance2_at_12311,author_12311
instance2_at_12312,author_12312
instance2_at_12313,author_12313
instance2_at_12314,author_12314
instance2_at_12315,author_12315
instance2_at_12316,author_12316
instance2_at_12317,author_12317
instance2_at_12318,author_12318
instance2_at_12319,author_12319
instance2_at_12320,author_12320
instance2_at_12321,author_12321
instance2_at_12322,author_12322
instance2_at_12323,author_12323
instance2_at_12324,author_12324
instance2_at_12325,author_12325
instance2_at_12326,author_12326
instance2_at_12327,author_12327
instance2_at_12328,author_12328
instance2_at_12329,author_12329
instance2_at_12330,author_12330
instance2_at_12331,author_12331
instance2_at_12332,author_12332
instance2_at_12333,author_12333
instance2_at_12334,author_12334
instance2_at_12335,author_12335
instance2_at_12336,author_12336
instance2_at_12337,author_12337
instance2_at_12338,author_12338
instance2_at_12339,author_12339
instance2_at_12340,author_12340
instance2_at_12341,author_12341
instance2_at_12342,author_12342
instance2_at_12343,author_12343
instance2_at_12344,author_12344
instance2_at_12345,author_12345
instance2_at_12346,author_12346
instance2_at_12347,author_12347
instance2_at_12348,author_12348
instance2_at_12349,author_12349
instance2_at_12350,author_12350
instance2_at_12351,author_12351
instance2_at_12352,author_12352
instance2_at_12353,author_12353
instance2_at_12354,author_12354
instance2_at_12355,author_12355
instance2_at_12356,author_12356
instance2_at_12357,author_12357
instance2_at_12358,author_12358
instance2_at_12359,author_12359
instance2_at_12360,author_12360
instance2_at_12361,author_12361
instance2_at_12362,author_12362
instance2_at_12363,author_12363
instance2_at_12364,author_12364
instance2_at_12365,author_12365
instance2_at_12366,author_12366
instance2_at_12367,author_12367
instance2_at_12368,author_12368
instance2_at_12369,author_12369
instance2_at_12370,author_12370
instance2_at_12371,author_12371
instance2_at_12372,author_12372
instance2_at_12373,author_12373
instance2_at_12374,author_12374
instance2_at_12375,author_12375
instance2_at_12376,author_12376
instance2_at_12377,author_12377
