capital_id,name,country_id
instance2_cp_10312,capital_10312,instance2_ct_10312
instance2_cp_10313,capital_10313,instance2_ct_10313
instance2_cp_10314,capital_10314,instance2_ct_10314
instance2_cp_10315,capital_10315,instance2_ct_10315
instance2_cp_10316,capital_10316,instance2_ct_10316
instance2_cp_10317,capital_10317,instance2_ct_10317
instance2_cp_10318,capital_10318,instance2_ct_10318
instance2_cp_10319,capital_10319,instance2_ct_10319
instance2_cp_10320,capital_10320,instance2_ct_10320
instance2_cp_10321,capital_10321,instance2_ct_10321
instance2_cp_10322,capital_10322,instance2_ct_10322
instance2_cp_10323,capital_10323,instance2_ct_10323
instance2_cp_10324,capital_10324,instance2_ct_10324
instance2_cp_10325,capital_10325,instance2_ct_10325
instance2_cp_10326,capital_10326,instance2_ct_10326
instance2_cp_10327,capital_10327,instance2_ct_10327
instance2_cp_10328,capital_10328,instance2_ct_10328
instance2_cp_10329,capital_10329,instance2_ct_10329
instance2_cp_10330,capital_10330,instance2_ct_10330
instance2_cp_10331,capital_10331,instance2_ct_10331
instance2_cp_10332,capital_10332,instance2_ct_10332
instance2_cp_10333,capital_10333,instance2_ct_10333
instance2_cp_10334,capital_10334,instance2_ct_10334
instance2_cp_10335,capital_10335,instance2_ct_10335
instance2_cp_10336,capital_10336,instance2_ct_10336
instance2_cp_10337,capital_10337,instance2_ct_10337
instance2_cp_10338,capital_10338,instance2_ct_10338
instance2_cp_10339,capital_10339,instance2_ct_10339
instance2_cp_10340,capital_10340,instance2_ct_10340
instance2_cp_10341,capital_10341,instance2_ct_10341
instance2_cp_10342,capital_10342,instance2_ct_10342
instance2_cp_10343,capital_10343,instance2_ct_10343
instance2_cp_10344,capital_10344,instance2_ct_10344
instance2_cp_10345,capital_10345,instance2_ct_10345
instance2_cp_10346,capital_10346,instance2_ct_10346
instance2_cp_10347,capital_10347,instance2_ct_10347
instance2_cp_10348,capital_10348,instance2_ct_10348
instance2_cp_10349,capital_10349,instance2_ct_10349
instance2_cp_10350,capital_10350,instance2_ct_10350
instance2_cp_10351,capital_10351,instance2_ct_10351
instance2_cp_10352,capital_10352,instance2_ct_10352
instance2_cp_10353,capital_10353,instance2_ct_10353
instance2_cp_10354,capital_10354,instance2_ct_10354
instance2_cp_10355,capital_10355,instance2_ct_10355
instance2_cp_10356,capital_10356,instance2_ct_10356
instance2_cp_10357,capital_10357,instance2_ct_10357
instance2_cp_10358,capital_10358,instance2_ct_10358
instance2_cp_10359,capital_10359,instance2_ct_10359
instance2_cp_10360,capital_10360,instance2_ct_10360
instance2_cp_10361,capital_10361,instance2_ct_10361
instance2_cp_10362,capital_10362,instance2_ct_10362
instance2_cp_10363,capital_10363,instance2_ct_10363
instance2_cp_10364,capital_10364,instance2_ct_10364
instance2_cp_10365,capital_10365,instance2_ct_10365
instance2_cp_10366,capital_10366,instance2_ct_10366
instance2_cp_10367,capital_10367,instance2_ct_10367
instance2_cp_10368,capital_10368,instance2_ct_10368
instance2_cp_10369,capital_10369,instance2_ct_10369
instance2_cp_10370,capital_10370,instance2_ct_10370
instance2_cp_10371,capital_10371,instance2_ct_10371
instance2_cp_10372,capital_10372,instance2_ct_10372
instance2_cp_10373,capital_10373,instance2_ct_10373
instance2_cp_10374,capital_10374,instance2_ct_10374
instance2_cp_10375,capital_10375,instance2_ct_10375
instance2_cp_10376,capital_10376,instance2_ct_10376
instance2_cp_10377,capital_10377,instance2_ct_10377
instance2_cp_10378,capital_10378,instance2_ct_10378
instance2_cp_10379,capital_10379,instance2_ct_10379
instance2_cp_10380,capital_10380,instance2_ct_10380
instance2_cp_10381,capital_10381,instance2_ct_10381
instance2_cp_10382,capital_10382,instance2_ct_10382
instance2_cp_10383,capital_10383,instance2_ct_10383
instance2_cp_10384,capital_10384,instance2_ct_10384
instance2_cp_10385,capital_10385,instance2_ct_10385
instance2_cp_10386,capital_10386,instance2_ct_10386
instance2_cp_10387,capital_10387,instance2_ct_10387
instance2_cp_10388,capital_10388,instance2_ct_10388
instance2_cp_10389,capital_10389,instance2_ct_10389
instance2_cp_10390,capital_10390,instance2_ct_10390
instance2_cp_10391,capital_10391,instance2_ct_10391
instance2_cp_10392,capital_10392,instance2_ct_10392
instance2_cp_10393,capital_10393,instance2_ct_10393
instance2_cp_10394,capital_10394,instance2_ct_10394
instance2_cp_10395,capital_10395,instance2_ct_10395
instance2_cp_10396,capital_10396,instance2_ct_10396
instance2_cp_10397,capital_10397,instance2_ct_10397
instance2_cp_10398,capital_10398,instance2_ct_10398
instance2_cp_10399,capital_10399,instance2_ct_10399
instance2_cp_10400,capital_10400,instance2_ct_10400
instance2_cp_10401,capital_10401,instance2_ct_10401
instance2_cp_10402,capital_10402,instance2_ct_10402
instance2_cp_10403,capital_10403,instance2_ct_10403
instance2_cp_10404,capital_10404,instance2_ct_10404
instance2_cp_10405,capital_10405,instance2_ct_10405
instance2_cp_10406,capital_10406,instance2_ct_10406
instance2_cp_10407,capital_10407,instance2_ct_10407
instance2_cp_10408,capital_10408,instance2_ct_10408
instance2_cp_10409,capital_10409,instance2_ct_10409
instance2_cp_10410,capital_10410,instance2_ct_10410
instance2_cp_10411,capital_10411,instance2_ct_10411
instance2_cp_10412,capital_10412,instance2_ct_10412
instance2_cp_10413,capital_10413,instance2_ct_10413
instance2_cp_10414,capital_10414,instance2_ct_10414
instance2_cp_10415,capital_10415,instance2_ct_10415
instance2_cp_10416,capital_10416,instance2_ct_10416
instance2_cp_10417,capital_10417,instance2_ct_10417
instance2_cp_10418,capital_10418,instance2_ct_10418
instance2_cp_10419,capital_10419,instance2_ct_10419
instance2_cp_10420,capital_10420,instance2_ct_10420
instance2_cp_10421,capital_10421,instance2_ct_10421
instance2_cp_10422,capital_10422,instance2_ct_10422
instance2_cp_10423,capital_10423,instance2_ct_10423
instance2_cp_10424,capital_10424,instance2_ct_10424
instance2_cp_10425,capital_10425,instance2_ct_10425
instance2_cp_10426,capital_10426,instance2_ct_10426
instance2_cp_10427,capital_10427,instance2_ct_10427
instance2_cp_10428,capital_10428,instance2_ct_10428
instance2_cp_10429,capital_10429,instance2_ct_10429
instance2_cp_10430,capital_10430,instance2_ct_10430
instance2_cp_10431,capital_10431,instance2_ct_10431
instance2_cp_10432,capital_10432,instance2_ct_10432
instance2_cp_10433,capital_10433,instance2_ct_10433
instance2_cp_10434,capital_10434,instance2_ct_10434
instance2_cp_10435,capital_10435,instance2_ct_10435
instance2_cp_10436,capital_10436,instance2_ct_10436
instance2_cp_10437,capital_10437,instance2_ct_10437
instance2_cp_10438,capital_10438,instance2_ct_10438
instance2_cp_10439,capital_10439,instance2_ct_10439
instance2_cp_10440,capital_10440,instance2_ct_10440
instance2_cp_10441,capital_10441,instance2_ct_10441
instance2_cp_10442,capital_10442,instance2_ct_10442
instance2_cp_10443,capital_10443,instance2_ct_10443
instance2_cp_10444,capital_10444,instance2_ct_10444
instance2_cp_10445,capital_10445,instance2_ct_10445
instance2_cp_10446,capital_10446,instance2_ct_10446
instance2_cp_10447,capital_10447,instance2_ct_10447
instance2_cp_10448,capital_10448,instance2_ct_10448
instance2_cp_10449,capital_10449,instance2_ct_10449
instance2_cp_10450,capital_10450,instance2_ct_10450
instance2_cp_10451,capital_10451,instance2_ct_10451
instance2_cp_10452,capital_10452,instance2_ct_10452
instance2_cp_10453,capital_10453,instance2_ct_10453
instance2_cp_10454,capital_10454,instance2_ct_10454
instance2_cp_10455,capital_10455,instance2_ct_10455
instance2_cp_10456,capital_10456,instance2_ct_10456
instance2_cp_10457,capital_10457,instance2_ct_10457
instance2_cp_10458,capital_10458,instance2_ct_10458
instance2_cp_10459,capital_10459,instance2_ct_10459
instance2_cp_10460,capital_10460,instance2_ct_10460
instance2_cp_10461,capital_10461,instance2_ct_10461
instance2_cp_10462,capital_10462,instance2_ct_10462
instance2_cp_10463,capital_10463,instance2_ct_10463
instance2_cp_10464,capital_10464,instance2_ct_10464
instance2_cp_10465,capital_10465,instance2_ct_10465
instance2_cp_10466,capital_10466,instance2_ct_10466
instance2_cp_10467,capital_10467,instance2_ct_10467
instance2_cp_10468,capital_10468,instance2_ct_10468
instance2_cp_10469,capital_10469,instance2_ct_10469
instance2_cp_10470,capital_10470,instance2_ct_10470
instance2_cp_10471,capital_10471,instance2_ct_10471
instance2_cp_10472,capital_10472,instance2_ct_10472
instance2_cp_10473,capital_10473,instance2_ct_10473
instance2_cp_10474,capital_10474,instance2_ct_10474
instance2_cp_10475,capital_10475,instance2_ct_10475
instance2_cp_10476,capital_10476,instance2_ct_10476
instance2_cp_10477,capital_10477,instance2_ct_10477
instance2_cp_10478,capital_10478,instance2_ct_10478
instance2_cp_10479,capital_10479,instance2_ct_10479
instance2_cp_10480,capital_10480,instance2_ct_10480
instance2_cp_10481,capital_10481,instance2_ct_10481
instance2_cp_10482,capital_10482,instance2_ct_10482
instance2_cp_10483,capital_10483,instance2_ct_10483
instance2_cp_10484,capital_10484,instance2_ct_10484
instance2_cp_10485,capital_10485,instance2_ct_10485
instance2_cp_10486,capital_10486,instance2_ct_10486
instance2_cp_10487,capital_10487,instance2_ct_10487
instance2_cp_10488,capital_10488,instance2_ct_10488
instance2_cp_10489,capital_10489,instance2_ct_10489
instance2_cp_10490,capital_10490,instance2_ct_10490
instance2_cp_10491,capital_10491,instance2_ct_10491
instance2_cp_10492,capital_10492,instance2_ct_10492
instance2_cp_10493,capital_10493,instance2_ct_10493
instance2_cp_10494,capital_10494,instance2_ct_10494
instance2_cp_10495,capital_10495,instance2_ct_10495
instance2_cp_10496,capital_10496,instance2_ct_10496
instance2_cp_10497,capital_10497,instance2_ct_10497
instance2_cp_10498,capital_10498,instance2_ct_10498
instance2_cp_10499,capital_10499,instance2_ct_10499
instance2_cp_10500,capital_10500,instance2_ct_10500
instance2_cp_10501,capital_10501,instance2_ct_10501
instance2_cp_10502,capital_10502,instance2_ct_10502
instance2_cp_10503,capital_10503,instance2_ct_10503
instance2_cp_10504,capital_10504,instance2_ct_10504
instance2_cp_10505,capital_10505,instance2_ct_10505
instance2_cp_10506,capital_10506,instance2_ct_10506
instance2_cp_10507,capital_10507,instance2_ct_10507
instance2_cp_10508,capital_10508,instance2_ct_10508
instance2_cp_10509,capital_10509,instance2_ct_10509
instance2_cp_10510,capital_10510,instance2_ct_10510
instance2_cp_10511,capital_10511,instance2_ct_10511
instance2_cp_10512,capital_10512,instance2_ct_10512
instance2_cp_10513,capital_10513,instance2_ct_10513
instance2_cp_10514,capital_10514,instance2_ct_10514
instance2_cp_10515,capital_10515,instance2_ct_10515
instance2_cp_10516,capital_10516,instance2_ct_10516
instance2_cp_10517,capital_10517,instance2_ct_10517
instance2_cp_10518,capital_10518,instance2_ct_10518
instance2_cp_10519,capital_10519,instance2_ct_10519
instance2_cp_10520,capital_10520,instance2_ct_10520
instance2_cp_10521,capital_10521,instance2_ct_10521
instance2_cp_10522,capital_10522,instance2_ct_10522
instance2_cp_10523,capital_10523,instance2_ct_10523
instance2_cp_10524,capital_10524,instance2_ct_10524
instance2_cp_10525,capital_10525,instance2_ct_10525
instance2_cp_10526,capital_10526,instance2_ct_10526
instance2_cp_10527,capital_10527,instance2_ct_10527
instance2_cp_10528,capital_10528,instance2_ct_10528
instance2_cp_10529,capital_10529,instance2_ct_10529
instance2_cp_10530,capital_10530,instance2_ct_10530
instance2_cp_10531,capital_10531,instance2_ct_10531
instance2_cp_10532,capital_10532,instance2_ct_10532
instance2_cp_10533,capital_10533,instance2_ct_10533
instance2_cp_10534,capital_10534,instance2_ct_10534
instance2_cp_10535,capital_10535,instance2_ct_10535
instance2_cp_10536,capital_10536,instance2_ct_10536
instance2_cp_10537,capital_10537,instance2_ct_10537
instance2_cp_10538,capital_10538,instance2_ct_10538
instance2_cp_10539,capital_10539,instance2_ct_10539
instance2_cp_10540,capital_10540,instance2_ct_10540
instance2_cp_10541,capital_10541,instance2_ct_10541
instance2_cp_10542,capital_10542,instance2_ct_10542
instance2_cp_10543,capital_10543,instance2_ct_10543
instance2_cp_10544,capital_10544,instance2_ct_10544
instance2_cp_10545,capital_10545,instance2_ct_10545
instance2_cp_10546,capital_10546,instance2_ct_10546
instance2_cp_10547,capital_10547,instance2_ct_10547
instance2_cp_10548,capital_10548,instance2_ct_10548
instance2_cp_10549,capital_10549,instance2_ct_10549
instance2_cp_10550,capital_10550,instance2_ct_10550
instance2_cp_10551,capital_10551,instance2_ct_10551
instance2_cp_10552,capital_10552,instance2_ct_10552
instance2_cp_10553,capital_10553,instance2_ct_10553
instance2_cp_10554,capital_10554,instance2_ct_10554
instance2_cp_10555,capital_10555,instance2_ct_10555
instance2_cp_10556,capital_10556,instance2_ct_10556
instance2_cp_10557,capital_10557,instance2_ct_10557
instance2_cp_10558,capital_10558,instance2_ct_10558
instance2_cp_10559,capital_10559,instance2_ct_10559
instance2_cp_10560,capital_10560,instance2_ct_10560
instance2_cp_10561,capital_10561,instance2_ct_10561
instance2_cp_10562,capital_10562,instance2_ct_10562
instance2_cp_10563,capital_10563,instance2_ct_10563
instance2_cp_10564,capital_10564,instance2_ct_10564
instance2_cp_10565,capital_10565,instance2_ct_10565
instance2_cp_10566,capital_10566,instance2_ct_10566
instance2_cp_10567,capital_10567,instance2_ct_10567
instance2_cp_10568,capital_10568,instance2_ct_10568
instance2_cp_10569,capital_10569,instance2_ct_10569
instance2_cp_10570,capital_10570,instance2_ct_10570
instance2_cp_10571,capital_10571,instance2_ct_10571
instance2_cp_10572,capital_10572,instance2_ct_10572
instance2_cp_10573,capital_10573,instance2_ct_10573
instance2_cp_10574,capital_10574,instance2_ct_10574
instance2_cp_10575,capital_10575,instance2_ct_10575
instance2_cp_10576,capital_10576,instance2_ct_10576
instance2_cp_10577,capital_10577,instance2_ct_10577
instance2_cp_10578,capital_10578,instance2_ct_10578
instance2_cp_10579,capital_10579,instance2_ct_10579
instance2_cp_10580,capital_10580,instance2_ct_10580
instance2_cp_10581,capital_10581,instance2_ct_10581
instance2_cp_10582,capital_10582,instance2_ct_10582
instance2_cp_10583,capital_10583,instance2_ct_10583
instance2_cp_10584,capital_10584,instance2_ct_10584
instance2_cp_10585,capital_10585,instance2_ct_10585
instance2_cp_10586,capital_10586,instance2_ct_10586
instance2_cp_10587,capital_10587,instance2_ct_10587
instance2_cp_10588,capital_10588,instance2_ct_10588
instance2_cp_10589,capital_10589,instance2_ct_10589
instance2_cp_10590,capital_10590,instance2_ct_10590
instance2_cp_10591,capital_10591,instance2_ct_10591
instance2_cp_10592,capital_10592,instance2_ct_10592
instance2_cp_10593,capital_10593,instance2_ct_10593
instance2_cp_10594,capital_10594,instance2_ct_10594
instance2_cp_10595,capital_10595,instance2_ct_10595
instance2_cp_10596,capital_10596,instance2_ct_10596
instance2_cp_10597,capital_10597,instance2_ct_10597
instance2_cp_10598,capital_10598,instance2_ct_10598
instance2_cp_10599,capital_10599,instance2_ct_10599
instance2_cp_10600,capital_10600,instance2_ct_10600
instance2_cp_10601,capital_10601,instance2_ct_10601
instance2_cp_10602,capital_10602,instance2_ct_10602
instance2_cp_10603,capital_10603,instance2_ct_10603
instance2_cp_10604,capital_10604,instance2_ct_10604
instance2_cp_10605,capital_10605,instance2_ct_10605
instance2_cp_10606,capital_10606,instance2_ct_10606
instance2_cp_10607,capital_10607,instance2_ct_10607
instance2_cp_10608,capital_10608,instance2_ct_10608
instance2_cp_10609,capital_10609,instance2_ct_10609
instance2_cp_10610,capital_10610,instance2_ct_10610
instance2_cp_10611,capital_10611,instance2_ct_10611
instance2_cp_10612,capital_10612,instance2_ct_10612
instance2_cp_10613,capital_10613,instance2_ct_10613
instance2_cp_10614,capital_10614,instance2_ct_10614
instance2_cp_10615,capital_10615,instance2_ct_10615
instance2_cp_10616,capital_10616,instance2_ct_10616
instance2_cp_10617,capital_10617,instance2_ct_10617
instance2_cp_10618,capital_10618,instance2_ct_10618
instance2_cp_10619,capital_10619,instance2_ct_10619
instance2_cp_10620,capital_10620,instance2_ct_10620
instance2_cp_10621,capital_10621,instance2_ct_10621
instance2_cp_10622,capital_10622,instance2_ct_10622
instance2_cp_10623,capital_10623,instance2_ct_10623
instance2_cp_10624,capital_10624,instance2_ct_10624
instance2_cp_10625,capital_10625,instance2_ct_10625
instance2_cp_10626,capital_10626,instance2_ct_10626
instance2_cp_10627,capital_10627,instance2_ct_10627
instance2_cp_10628,capital_10628,instance2_ct_10628
instance2_cp_10629,capital_10629,instance2_ct_10629
instance2_cp_10630,capital_10630,instance2_ct_10630
instance2_cp_10631,capital_10631,instance2_ct_10631
instance2_cp_10632,capital_10632,instance2_ct_10632
instance2_cp_10633,capital_10633,instance2_ct_10633
instance2_cp_10634,capital_10634,instance2_ct_10634
instance2_cp_10635,capital_10635,instance2_ct_10635
instance2_cp_10636,capital_10636,instance2_ct_10636
instance2_cp_10637,capital_10637,instance2_ct_10637
instance2_cp_10638,capital_10638,instance2_ct_10638
instance2_cp_10639,capital_10639,instance2_ct_10639
instance2_cp_10640,capital_10640,instance2_ct_10640
instance2_cp_10641,capital_10641,instance2_ct_10641
instance2_cp_10642,capital_10642,instance2_ct_10642
instance2_cp_10643,capital_10643,instance2_ct_10643
instance2_cp_10644,capital_10644,instance2_ct_10644
instance2_cp_10645,capital_10645,instance2_ct_10645
instance2_cp_10646,capital_10646,instance2_ct_10646
instance2_cp_10647,capital_10647,instance2_ct_10647
instance2_cp_10648,capital_10648,instance2_ct_10648
instance2_cp_10649,capital_10649,instance2_ct_10649
instance2_cp_10650,capital_10650,instance2_ct_10650
instance2_cp_10651,capital_10651,instance2_ct_10651
instance2_cp_10652,capital_10652,instance2_ct_10652
instance2_cp_10653,capital_10653,instance2_ct_10653
instance2_cp_10654,capital_10654,instance2_ct_10654
instance2_cp_10655,capital_10655,instance2_ct_10655
instance2_cp_10656,capital_10656,instance2_ct_10656
instance2_cp_10657,capital_10657,instance2_ct_10657
instance2_cp_10658,capital_10658,instance2_ct_10658
instance2_cp_10659,capital_10659,instance2_ct_10659
instance2_cp_10660,capital_10660,instance2_ct_10660
instance2_cp_10661,capital_10661,instance2_ct_10661
instance2_cp_10662,capital_10662,instance2_ct_10662
instance2_cp_10663,capital_10663,instance2_ct_10663
instance2_cp_10664,capital_10664,instance2_ct_10664
instance2_cp_10665,capital_10665,instance2_ct_10665
instance2_cp_10666,capital_10666,instance2_ct_10666
instance2_cp_10667,capital_10667,instance2_ct_10667
instance2_cp_10668,capital_10668,instance2_ct_10668
instance2_cp_10669,capital_10669,instance2_ct_10669
instance2_cp_10670,capital_10670,instance2_ct_10670
instance2_cp_10671,capital_10671,instance2_ct_10671
instance2_cp_10672,capital_10672,instance2_ct_10672
instance2_cp_10673,capital_10673,instance2_ct_10673
instance2_cp_10674,capital_10674,instance2_ct_10674
instance2_cp_10675,capital_10675,instance2_ct_10675
instance2_cp_10676,capital_10676,instance2_ct_10676
instance2_cp_10677,capital_10677,instance2_ct_10677
instance2_cp_10678,capital_10678,instance2_ct_10678
instance2_cp_10679,capital_10679,instance2_ct_10679
instance2_cp_10680,capital_10680,instance2_ct_10680
instance2_cp_10681,capital_10681,instance2_ct_10681
instance2_cp_10682,capital_10682,instance2_ct_10682
instance2_cp_10683,capital_10683,instance2_ct_10683
instance2_cp_10684,capital_10684,instance2_ct_10684
instance2_cp_10685,capital_10685,instance2_ct_10685
instance2_cp_10686,capital_10686,instance2_ct_10686
instance2_cp_10687,capital_10687,instance2_ct_10687
instance2_cp_10688,capital_10688,instance2_ct_10688
instance2_cp_10689,capital_10689,instance2_ct_10689
instance2_cp_10690,capital_10690,instance2_ct_10690
instance2_cp_10691,capital_10691,instance2_ct_10691
instance2_cp_10692,capital_10692,instance2_ct_10692
instance2_cp_10693,capital_10693,instance2_ct_10693
instance2_cp_10694,capital_10694,instance2_ct_10694
instance2_cp_10695,capital_10695,instance2_ct_10695
instance2_cp_10696,capital_10696,instance2_ct_10696
instance2_cp_10697,capital_10697,instance2_ct_10697
instance2_cp_10698,capital_10698,instance2_ct_10698
instance2_cp_10699,capital_10699,instance2_ct_10699
instance2_cp_10700,capital_10700,instance2_ct_10700
instance2_cp_10701,capital_10701,instance2_ct_10701
instance2_cp_10702,capital_10702,instance2_ct_10702
instance2_cp_10703,capital_10703,instance2_ct_10703
instance2_cp_10704,capital_10704,instance2_ct_10704
instance2_cp_10705,capital_10705,instance2_ct_10705
instance2_cp_10706,capital_10706,instance2_ct_10706
instance2_cp_10707,capital_10707,instance2_ct_10707
instance2_cp_10708,capital_10708,instance2_ct_10708
instance2_cp_10709,capital_10709,instance2_ct_10709
instance2_cp_10710,capital_10710,instance2_ct_10710
instance2_cp_10711,capital_10711,instance2_ct_10711
instance2_cp_10712,capital_10712,instance2_ct_10712
instance2_cp_10713,capital_10713,instance2_ct_10713
instance2_cp_10714,capital_10714,instance2_ct_10714
instance2_cp_10715,capital_10715,instance2_ct_10715
instance2_cp_10716,capital_10716,instance2_ct_10716
instance2_cp_10717,capital_10717,instance2_ct_10717
instance2_cp_10718,capital_10718,instance2_ct_10718
instance2_cp_10719,capital_10719,instance2_ct_10719
instance2_cp_10720,capital_10720,instance2_ct_10720
instance2_cp_10721,capital_10721,instance2_ct_10721
instance2_cp_10722,capital_10722,instance2_ct_10722
instance2_cp_10723,capital_10723,instance2_ct_10723
instance2_cp_10724,capital_10724,instance2_ct_10724
instance2_cp_10725,capital_10725,instance2_ct_10725
instance2_cp_10726,capital_10726,instance2_ct_10726
instance2_cp_10727,capital_10727,instance2_ct_10727
instance2_cp_10728,capital_10728,instance2_ct_10728
instance2_cp_10729,capital_10729,instance2_ct_10729
instance2_cp_10730,capital_10730,instance2_ct_10730
instance2_cp_10731,capital_10731,instance2_ct_10731
instance2_cp_10732,capital_10732,instance2_ct_10732
instance2_cp_10733,capital_10733,instance2_ct_10733
instance2_cp_10734,capital_10734,instance2_ct_10734
instance2_cp_10735,capital_10735,instance2_ct_10735
instance2_cp_10736,capital_10736,instance2_ct_10736
instance2_cp_10737,capital_10737,instance2_ct_10737
instance2_cp_10738,capital_10738,instance2_ct_10738
instance2_cp_10739,capital_10739,instance2_ct_10739
instance2_cp_10740,capital_10740,instance2_ct_10740
instance2_cp_10741,capital_10741,instance2_ct_10741
instance2_cp_10742,capital_10742,instance2_ct_10742
instance2_cp_10743,capital_10743,instance2_ct_10743
instance2_cp_10744,capital_10744,instance2_ct_10744
instance2_cp_10745,capital_10745,instance2_ct_10745
instance2_cp_10746,capital_10746,instance2_ct_10746
instance2_cp_10747,capital_10747,instance2_ct_10747
instance2_cp_10748,capital_10748,instance2_ct_10748
instance2_cp_10749,capital_10749,instance2_ct_10749
instance2_cp_10750,capital_10750,instance2_ct_10750
instance2_cp_10751,capital_10751,instance2_ct_10751
instance2_cp_10752,capital_10752,instance2_ct_10752
instance2_cp_10753,capital_10753,instance2_ct_10753
instance2_cp_10754,capital_10754,instance2_ct_10754
instance2_cp_10755,capital_10755,instance2_ct_10755
instance2_cp_10756,capital_10756,instance2_ct_10756
instance2_cp_10757,capital_10757,instance2_ct_10757
instance2_cp_10758,capital_10758,instance2_ct_10758
instance2_cp_10759,capital_10759,instance2_ct_10759
instance2_cp_10760,capital_10760,instance2_ct_10760
instance2_cp_10761,capital_10761,instance2_ct_10761
instance2_cp_10762,capital_10762,instance2_ct_10762
instance2_cp_10763,capital_10763,instance2_ct_10763
instance2_cp_10764,capital_10764,instance2_ct_10764
instance2_cp_10765,capital_10765,instance2_ct_10765
instance2_cp_10766,capital_10766,instance2_ct_10766
instance2_cp_10767,capital_10767,instance2_ct_10767
instance2_cp_10768,capital_10768,instance2_ct_10768
instance2_cp_10769,capital_10769,instance2_ct_10769
instance2_cp_10770,capital_10770,instance2_ct_10770
instance2_cp_10771,capital_10771,instance2_ct_10771
instance2_cp_10772,capital_10772,instance2_ct_10772
instance2_cp_10773,capital_10773,instance2_ct_10773
instance2_cp_10774,capital_10774,instance2_ct_10774
instance2_cp_10775,capital_10775,instance2_ct_10775
instance2_cp_10776,capital_10776,instance2_ct_10776
instance2_cp_10777,capital_10777,instance2_ct_10777
instance2_cp_10778,capital_10778,instance2_ct_10778
instance2_cp_10779,capital_10779,instance2_ct_10779
instance2_cp_10780,capital_10780,instance2_ct_10780
instance2_cp_10781,capital_10781,instance2_ct_10781
instance2_cp_10782,capital_10782,instance2_ct_10782
instance2_cp_10783,capital_10783,instance2_ct_10783
instance2_cp_10784,capital_10784,instance2_ct_10784
instance2_cp_10785,capital_10785,instance2_ct_10785
instance2_cp_10786,capital_10786,instance2_ct_10786
instance2_cp_10787,capital_10787,instance2_ct_10787
instance2_cp_10788,capital_10788,instance2_ct_10788
instance2_cp_10789,capital_10789,instance2_ct_10789
instance2_cp_10790,capital_10790,instance2_ct_10790
instance2_cp_10791,capital_10791,instance2_ct_10791
instance2_cp_10792,capital_10792,instance2_ct_10792
instance2_cp_10793,capital_10793,instance2_ct_10793
instance2_cp_10794,capital_10794,instance2_ct_10794
instance2_cp_10795,capital_10795,instance2_ct_10795
instance2_cp_10796,capital_10796,instance2_ct_10796
instance2_cp_10797,capital_10797,instance2_ct_10797
instance2_cp_10798,capital_10798,instance2_ct_10798
instance2_cp_10799,capital_10799,instance2_ct_10799
instance2_cp_10800,capital_10800,instance2_ct_10800
instance2_cp_10801,capital_10801,instance2_ct_10801
instance2_cp_10802,capital_10802,instance2_ct_10802
instance2_cp_10803,capital_10803,instance2_ct_10803
instance2_cp_10804,capital_10804,instance2_ct_10804
instance2_cp_10805,capital_10805,instance2_ct_10805
instance2_cp_10806,capital_10806,instance2_ct_10806
instance2_cp_10807,capital_10807,instance2_ct_10807
instance2_cp_10808,capital_10808,instance2_ct_10808
instance2_cp_10809,capital_10809,instance2_ct_10809
instance2_cp_10810,capital_10810,instance2_ct_10810
instance2_cp_10811,capital_10811,instance2_ct_10811
instance2_cp_10812,capital_10812,instance2_ct_10812
instance2_cp_10813,capital_10813,instance2_ct_10813
instance2_cp_10814,capital_10814,instance2_ct_10814
instance2_cp_10815,capital_10815,instance2_ct_10815
instance2_cp_10816,capital_10816,instance2_ct_10816
instance2_cp_10817,capital_10817,instance2_ct_10817
instance2_cp_10818,capital_10818,instance2_ct_10818
instance2_cp_10819,capital_10819,instance2_ct_10819
instance2_cp_10820,capital_10820,instance2_ct_10820
instance2_cp_10821,capital_10821,instance2_ct_10821
instance2_cp_10822,capital_10822,instance2_ct_10822
instance2_cp_10823,capital_10823,instance2_ct_10823
instance2_cp_10824,capital_10824,instance2_ct_10824
instance2_cp_10825,capital_10825,instance2_ct_10825
instance2_cp_10826,capital_10826,instance2_ct_10826
instance2_cp_10827,capital_10827,instance2_ct_10827
instance2_cp_10828,capital_10828,instance2_ct_10828
instance2_cp_10829,capital_10829,instance2_ct_10829
instance2_cp_10830,capital_10830,instance2_ct_10830
instance2_cp_10831,capital_10831,instance2_ct_10831
instance2_cp_10832,capital_10832,instance2_ct_10832
instance2_cp_10833,capital_10833,instance2_ct_10833
instance2_cp_10834,capital_10834,instance2_ct_10834
instance2_cp_10835,capital_10835,instance2_ct_10835
instance2_cp_10836,capital_10836,instance2_ct_10836
instance2_cp_10837,capital_10837,instance2_ct_10837
instance2_cp_10838,capital_10838,instance2_ct_10838
instance2_cp_10839,capital_10839,instance2_ct_10839
instance2_cp_10840,capital_10840,instance2_ct_10840
instance2_cp_10841,capital_10841,instance2_ct_10841
instance2_cp_10842,capital_10842,instance2_ct_10842
instance2_cp_10843,capital_10843,instance2_ct_10843
instance2_cp_10844,capital_10844,instance2_ct_10844
instance2_cp_10845,capital_10845,instance2_ct_10845
instance2_cp_10846,capital_10846,instance2_ct_10846
instance2_cp_10847,capital_10847,instance2_ct_10847
instance2_cp_10848,capital_10848,instance2_ct_10848
instance2_cp_10849,capital_10849,instance2_ct_10849
