book_id;name;country_ids;publisher_id
instance2_bk_9801;book9801;"[""instance2_ct_9801"",""instance2_ct_9802""]";instance2_pb_9279
instance2_bk_9802;book9802;"[""instance2_ct_9802"",""instance2_ct_9803""]";instance2_pb_18441
instance2_bk_9803;book9803;"[""instance2_ct_9803"",""instance2_ct_9804""]";instance2_pb_6874
instance2_bk_9804;book9804;"[""instance2_ct_9804"",""instance2_ct_9805""]";instance2_pb_9426
instance2_bk_9805;book9805;"[""instance2_ct_9805"",""instance2_ct_9806""]";instance2_pb_10212
instance2_bk_9806;book9806;"[""instance2_ct_9806"",""instance2_ct_9807""]";instance2_pb_8673
instance2_bk_9807;book9807;"[""instance2_ct_9807"",""instance2_ct_9808""]";instance2_pb_11543
instance2_bk_9808;book9808;"[""instance2_ct_9808"",""instance2_ct_9809""]";instance2_pb_18703
instance2_bk_9809;book9809;"[""instance2_ct_9809"",""instance2_ct_9810""]";instance2_pb_3223
instance2_bk_9810;book9810;"[""instance2_ct_9810"",""instance2_ct_9811""]";instance2_pb_11564
instance2_bk_9811;book9811;"[""instance2_ct_9811"",""instance2_ct_9812""]";instance2_pb_4657
instance2_bk_9812;book9812;"[""instance2_ct_9812"",""instance2_ct_9813""]";instance2_pb_18779
instance2_bk_9813;book9813;"[""instance2_ct_9813"",""instance2_ct_9814""]";instance2_pb_1049
instance2_bk_9814;book9814;"[""instance2_ct_9814"",""instance2_ct_9815""]";instance2_pb_9063
instance2_bk_9815;book9815;"[""instance2_ct_9815"",""instance2_ct_9816""]";instance2_pb_16581
instance2_bk_9816;book9816;"[""instance2_ct_9816"",""instance2_ct_9817""]";instance2_pb_1599
instance2_bk_9817;book9817;"[""instance2_ct_9817"",""instance2_ct_9818""]";instance2_pb_18499
instance2_bk_9818;book9818;"[""instance2_ct_9818"",""instance2_ct_9819""]";instance2_pb_13714
instance2_bk_9819;book9819;"[""instance2_ct_9819"",""instance2_ct_9820""]";instance2_pb_5475
instance2_bk_9820;book9820;"[""instance2_ct_9820"",""instance2_ct_9821""]";instance2_pb_967
instance2_bk_9821;book9821;"[""instance2_ct_9821"",""instance2_ct_9822""]";instance2_pb_9769
instance2_bk_9822;book9822;"[""instance2_ct_9822"",""instance2_ct_9823""]";instance2_pb_9418
instance2_bk_9823;book9823;"[""instance2_ct_9823"",""instance2_ct_9824""]";instance2_pb_13975
instance2_bk_9824;book9824;"[""instance2_ct_9824"",""instance2_ct_9825""]";instance2_pb_1460
instance2_bk_9825;book9825;"[""instance2_ct_9825"",""instance2_ct_9826""]";instance2_pb_1390
instance2_bk_9826;book9826;"[""instance2_ct_9826"",""instance2_ct_9827""]";instance2_pb_18136
instance2_bk_9827;book9827;"[""instance2_ct_9827"",""instance2_ct_9828""]";instance2_pb_19448
instance2_bk_9828;book9828;"[""instance2_ct_9828"",""instance2_ct_9829""]";instance2_pb_19806
instance2_bk_9829;book9829;"[""instance2_ct_9829"",""instance2_ct_9830""]";instance2_pb_8558
instance2_bk_9830;book9830;"[""instance2_ct_9830"",""instance2_ct_9831""]";instance2_pb_1974
instance2_bk_9831;book9831;"[""instance2_ct_9831"",""instance2_ct_9832""]";instance2_pb_7265
instance2_bk_9832;book9832;"[""instance2_ct_9832"",""instance2_ct_9833""]";instance2_pb_15621
instance2_bk_9833;book9833;"[""instance2_ct_9833"",""instance2_ct_9834""]";instance2_pb_8513
instance2_bk_9834;book9834;"[""instance2_ct_9834"",""instance2_ct_9835""]";instance2_pb_7844
instance2_bk_9835;book9835;"[""instance2_ct_9835"",""instance2_ct_9836""]";instance2_pb_18860
instance2_bk_9836;book9836;"[""instance2_ct_9836"",""instance2_ct_9837""]";instance2_pb_14765
instance2_bk_9837;book9837;"[""instance2_ct_9837"",""instance2_ct_9838""]";instance2_pb_5692
instance2_bk_9838;book9838;"[""instance2_ct_9838"",""instance2_ct_9839""]";instance2_pb_7478
instance2_bk_9839;book9839;"[""instance2_ct_9839"",""instance2_ct_9840""]";instance2_pb_19519
instance2_bk_9840;book9840;"[""instance2_ct_9840"",""instance2_ct_9841""]";instance2_pb_10459
instance2_bk_9841;book9841;"[""instance2_ct_9841"",""instance2_ct_9842""]";instance2_pb_6919
instance2_bk_9842;book9842;"[""instance2_ct_9842"",""instance2_ct_9843""]";instance2_pb_5100
instance2_bk_9843;book9843;"[""instance2_ct_9843"",""instance2_ct_9844""]";instance2_pb_8453
instance2_bk_9844;book9844;"[""instance2_ct_9844"",""instance2_ct_9845""]";instance2_pb_14872
instance2_bk_9845;book9845;"[""instance2_ct_9845"",""instance2_ct_9846""]";instance2_pb_6875
instance2_bk_9846;book9846;"[""instance2_ct_9846"",""instance2_ct_9847""]";instance2_pb_816
instance2_bk_9847;book9847;"[""instance2_ct_9847"",""instance2_ct_9848""]";instance2_pb_6330
instance2_bk_9848;book9848;"[""instance2_ct_9848"",""instance2_ct_9849""]";instance2_pb_10316
instance2_bk_9849;book9849;"[""instance2_ct_9849"",""instance2_ct_9850""]";instance2_pb_1428
instance2_bk_9850;book9850;"[""instance2_ct_9850"",""instance2_ct_9851""]";instance2_pb_16900
instance2_bk_9851;book9851;"[""instance2_ct_9851"",""instance2_ct_9852""]";instance2_pb_7786
instance2_bk_9852;book9852;"[""instance2_ct_9852"",""instance2_ct_9853""]";instance2_pb_15196
instance2_bk_9853;book9853;"[""instance2_ct_9853"",""instance2_ct_9854""]";instance2_pb_14325
instance2_bk_9854;book9854;"[""instance2_ct_9854"",""instance2_ct_9855""]";instance2_pb_4352
instance2_bk_9855;book9855;"[""instance2_ct_9855"",""instance2_ct_9856""]";instance2_pb_6477
instance2_bk_9856;book9856;"[""instance2_ct_9856"",""instance2_ct_9857""]";instance2_pb_17312
instance2_bk_9857;book9857;"[""instance2_ct_9857"",""instance2_ct_9858""]";instance2_pb_9913
instance2_bk_9858;book9858;"[""instance2_ct_9858"",""instance2_ct_9859""]";instance2_pb_13119
instance2_bk_9859;book9859;"[""instance2_ct_9859"",""instance2_ct_9860""]";instance2_pb_8840
instance2_bk_9860;book9860;"[""instance2_ct_9860"",""instance2_ct_9861""]";instance2_pb_16847
instance2_bk_9861;book9861;"[""instance2_ct_9861"",""instance2_ct_9862""]";instance2_pb_15819
instance2_bk_9862;book9862;"[""instance2_ct_9862"",""instance2_ct_9863""]";instance2_pb_1450
instance2_bk_9863;book9863;"[""instance2_ct_9863"",""instance2_ct_9864""]";instance2_pb_4471
instance2_bk_9864;book9864;"[""instance2_ct_9864"",""instance2_ct_9865""]";instance2_pb_17287
instance2_bk_9865;book9865;"[""instance2_ct_9865"",""instance2_ct_9866""]";instance2_pb_1357
instance2_bk_9866;book9866;"[""instance2_ct_9866"",""instance2_ct_9867""]";instance2_pb_4807
instance2_bk_9867;book9867;"[""instance2_ct_9867"",""instance2_ct_9868""]";instance2_pb_1137
instance2_bk_9868;book9868;"[""instance2_ct_9868"",""instance2_ct_9869""]";instance2_pb_14215
instance2_bk_9869;book9869;"[""instance2_ct_9869"",""instance2_ct_9870""]";instance2_pb_1771
instance2_bk_9870;book9870;"[""instance2_ct_9870"",""instance2_ct_9871""]";instance2_pb_15548
instance2_bk_9871;book9871;"[""instance2_ct_9871"",""instance2_ct_9872""]";instance2_pb_141
instance2_bk_9872;book9872;"[""instance2_ct_9872"",""instance2_ct_9873""]";instance2_pb_13020
instance2_bk_9873;book9873;"[""instance2_ct_9873"",""instance2_ct_9874""]";instance2_pb_10571
instance2_bk_9874;book9874;"[""instance2_ct_9874"",""instance2_ct_9875""]";instance2_pb_8945
instance2_bk_9875;book9875;"[""instance2_ct_9875"",""instance2_ct_9876""]";instance2_pb_13690
instance2_bk_9876;book9876;"[""instance2_ct_9876"",""instance2_ct_9877""]";instance2_pb_13076
instance2_bk_9877;book9877;"[""instance2_ct_9877"",""instance2_ct_9878""]";instance2_pb_15757
instance2_bk_9878;book9878;"[""instance2_ct_9878"",""instance2_ct_9879""]";instance2_pb_18657
instance2_bk_9879;book9879;"[""instance2_ct_9879"",""instance2_ct_9880""]";instance2_pb_15705
instance2_bk_9880;book9880;"[""instance2_ct_9880"",""instance2_ct_9881""]";instance2_pb_15616
instance2_bk_9881;book9881;"[""instance2_ct_9881"",""instance2_ct_9882""]";instance2_pb_14256
instance2_bk_9882;book9882;"[""instance2_ct_9882"",""instance2_ct_9883""]";instance2_pb_8745
instance2_bk_9883;book9883;"[""instance2_ct_9883"",""instance2_ct_9884""]";instance2_pb_10388
instance2_bk_9884;book9884;"[""instance2_ct_9884"",""instance2_ct_9885""]";instance2_pb_12746
instance2_bk_9885;book9885;"[""instance2_ct_9885"",""instance2_ct_9886""]";instance2_pb_12289
instance2_bk_9886;book9886;"[""instance2_ct_9886"",""instance2_ct_9887""]";instance2_pb_18296
instance2_bk_9887;book9887;"[""instance2_ct_9887"",""instance2_ct_9888""]";instance2_pb_1642
instance2_bk_9888;book9888;"[""instance2_ct_9888"",""instance2_ct_9889""]";instance2_pb_4385
instance2_bk_9889;book9889;"[""instance2_ct_9889"",""instance2_ct_9890""]";instance2_pb_14277
instance2_bk_9890;book9890;"[""instance2_ct_9890"",""instance2_ct_9891""]";instance2_pb_18794
instance2_bk_9891;book9891;"[""instance2_ct_9891"",""instance2_ct_9892""]";instance2_pb_7353
instance2_bk_9892;book9892;"[""instance2_ct_9892"",""instance2_ct_9893""]";instance2_pb_13906
instance2_bk_9893;book9893;"[""instance2_ct_9893"",""instance2_ct_9894""]";instance2_pb_3549
instance2_bk_9894;book9894;"[""instance2_ct_9894"",""instance2_ct_9895""]";instance2_pb_7852
instance2_bk_9895;book9895;"[""instance2_ct_9895"",""instance2_ct_9896""]";instance2_pb_17078
instance2_bk_9896;book9896;"[""instance2_ct_9896"",""instance2_ct_9897""]";instance2_pb_4753
instance2_bk_9897;book9897;"[""instance2_ct_9897"",""instance2_ct_9898""]";instance2_pb_11209
instance2_bk_9898;book9898;"[""instance2_ct_9898"",""instance2_ct_9899""]";instance2_pb_1873
instance2_bk_9899;book9899;"[""instance2_ct_9899"",""instance2_ct_9900""]";instance2_pb_717
instance2_bk_9900;book9900;"[""instance2_ct_9900"",""instance2_ct_9901""]";instance2_pb_5174
instance2_bk_9901;book9901;"[""instance2_ct_9901"",""instance2_ct_9902""]";instance2_pb_17606
instance2_bk_9902;book9902;"[""instance2_ct_9902"",""instance2_ct_9903""]";instance2_pb_7642
instance2_bk_9903;book9903;"[""instance2_ct_9903"",""instance2_ct_9904""]";instance2_pb_10064
instance2_bk_9904;book9904;"[""instance2_ct_9904"",""instance2_ct_9905""]";instance2_pb_18530
instance2_bk_9905;book9905;"[""instance2_ct_9905"",""instance2_ct_9906""]";instance2_pb_13059
instance2_bk_9906;book9906;"[""instance2_ct_9906"",""instance2_ct_9907""]";instance2_pb_5126
instance2_bk_9907;book9907;"[""instance2_ct_9907"",""instance2_ct_9908""]";instance2_pb_19846
instance2_bk_9908;book9908;"[""instance2_ct_9908"",""instance2_ct_9909""]";instance2_pb_6795
instance2_bk_9909;book9909;"[""instance2_ct_9909"",""instance2_ct_9910""]";instance2_pb_14528
instance2_bk_9910;book9910;"[""instance2_ct_9910"",""instance2_ct_9911""]";instance2_pb_1820
instance2_bk_9911;book9911;"[""instance2_ct_9911"",""instance2_ct_9912""]";instance2_pb_4157
instance2_bk_9912;book9912;"[""instance2_ct_9912"",""instance2_ct_9913""]";instance2_pb_12772
instance2_bk_9913;book9913;"[""instance2_ct_9913"",""instance2_ct_9914""]";instance2_pb_2871
instance2_bk_9914;book9914;"[""instance2_ct_9914"",""instance2_ct_9915""]";instance2_pb_6350
instance2_bk_9915;book9915;"[""instance2_ct_9915"",""instance2_ct_9916""]";instance2_pb_2032
instance2_bk_9916;book9916;"[""instance2_ct_9916"",""instance2_ct_9917""]";instance2_pb_8522
instance2_bk_9917;book9917;"[""instance2_ct_9917"",""instance2_ct_9918""]";instance2_pb_2555
instance2_bk_9918;book9918;"[""instance2_ct_9918"",""instance2_ct_9919""]";instance2_pb_12935
instance2_bk_9919;book9919;"[""instance2_ct_9919"",""instance2_ct_9920""]";instance2_pb_9873
instance2_bk_9920;book9920;"[""instance2_ct_9920"",""instance2_ct_9921""]";instance2_pb_3572
instance2_bk_9921;book9921;"[""instance2_ct_9921"",""instance2_ct_9922""]";instance2_pb_11507
instance2_bk_9922;book9922;"[""instance2_ct_9922"",""instance2_ct_9923""]";instance2_pb_13156
instance2_bk_9923;book9923;"[""instance2_ct_9923"",""instance2_ct_9924""]";instance2_pb_4251
instance2_bk_9924;book9924;"[""instance2_ct_9924"",""instance2_ct_9925""]";instance2_pb_4272
instance2_bk_9925;book9925;"[""instance2_ct_9925"",""instance2_ct_9926""]";instance2_pb_3919
instance2_bk_9926;book9926;"[""instance2_ct_9926"",""instance2_ct_9927""]";instance2_pb_6609
instance2_bk_9927;book9927;"[""instance2_ct_9927"",""instance2_ct_9928""]";instance2_pb_2951
instance2_bk_9928;book9928;"[""instance2_ct_9928"",""instance2_ct_9929""]";instance2_pb_11834
instance2_bk_9929;book9929;"[""instance2_ct_9929"",""instance2_ct_9930""]";instance2_pb_7726
instance2_bk_9930;book9930;"[""instance2_ct_9930"",""instance2_ct_9931""]";instance2_pb_9343
instance2_bk_9931;book9931;"[""instance2_ct_9931"",""instance2_ct_9932""]";instance2_pb_1946
instance2_bk_9932;book9932;"[""instance2_ct_9932"",""instance2_ct_9933""]";instance2_pb_9803
instance2_bk_9933;book9933;"[""instance2_ct_9933"",""instance2_ct_9934""]";instance2_pb_12407
instance2_bk_9934;book9934;"[""instance2_ct_9934"",""instance2_ct_9935""]";instance2_pb_9306
instance2_bk_9935;book9935;"[""instance2_ct_9935"",""instance2_ct_9936""]";instance2_pb_19510
instance2_bk_9936;book9936;"[""instance2_ct_9936"",""instance2_ct_9937""]";instance2_pb_9222
instance2_bk_9937;book9937;"[""instance2_ct_9937"",""instance2_ct_9938""]";instance2_pb_5300
instance2_bk_9938;book9938;"[""instance2_ct_9938"",""instance2_ct_9939""]";instance2_pb_1212
instance2_bk_9939;book9939;"[""instance2_ct_9939"",""instance2_ct_9940""]";instance2_pb_19439
instance2_bk_9940;book9940;"[""instance2_ct_9940"",""instance2_ct_9941""]";instance2_pb_12442
instance2_bk_9941;book9941;"[""instance2_ct_9941"",""instance2_ct_9942""]";instance2_pb_8745
instance2_bk_9942;book9942;"[""instance2_ct_9942"",""instance2_ct_9943""]";instance2_pb_1357
instance2_bk_9943;book9943;"[""instance2_ct_9943"",""instance2_ct_9944""]";instance2_pb_16326
instance2_bk_9944;book9944;"[""instance2_ct_9944"",""instance2_ct_9945""]";instance2_pb_12657
instance2_bk_9945;book9945;"[""instance2_ct_9945"",""instance2_ct_9946""]";instance2_pb_17480
instance2_bk_9946;book9946;"[""instance2_ct_9946"",""instance2_ct_9947""]";instance2_pb_4974
instance2_bk_9947;book9947;"[""instance2_ct_9947"",""instance2_ct_9948""]";instance2_pb_435
instance2_bk_9948;book9948;"[""instance2_ct_9948"",""instance2_ct_9949""]";instance2_pb_4348
instance2_bk_9949;book9949;"[""instance2_ct_9949"",""instance2_ct_9950""]";instance2_pb_11576
instance2_bk_9950;book9950;"[""instance2_ct_9950"",""instance2_ct_9951""]";instance2_pb_18278
instance2_bk_9951;book9951;"[""instance2_ct_9951"",""instance2_ct_9952""]";instance2_pb_1724
instance2_bk_9952;book9952;"[""instance2_ct_9952"",""instance2_ct_9953""]";instance2_pb_19458
instance2_bk_9953;book9953;"[""instance2_ct_9953"",""instance2_ct_9954""]";instance2_pb_14022
instance2_bk_9954;book9954;"[""instance2_ct_9954"",""instance2_ct_9955""]";instance2_pb_10967
instance2_bk_9955;book9955;"[""instance2_ct_9955"",""instance2_ct_9956""]";instance2_pb_18725
instance2_bk_9956;book9956;"[""instance2_ct_9956"",""instance2_ct_9957""]";instance2_pb_12312
instance2_bk_9957;book9957;"[""instance2_ct_9957"",""instance2_ct_9958""]";instance2_pb_7183
instance2_bk_9958;book9958;"[""instance2_ct_9958"",""instance2_ct_9959""]";instance2_pb_7655
instance2_bk_9959;book9959;"[""instance2_ct_9959"",""instance2_ct_9960""]";instance2_pb_19377
instance2_bk_9960;book9960;"[""instance2_ct_9960"",""instance2_ct_9961""]";instance2_pb_6264
instance2_bk_9961;book9961;"[""instance2_ct_9961"",""instance2_ct_9962""]";instance2_pb_9220
instance2_bk_9962;book9962;"[""instance2_ct_9962"",""instance2_ct_9963""]";instance2_pb_9065
instance2_bk_9963;book9963;"[""instance2_ct_9963"",""instance2_ct_9964""]";instance2_pb_15438
instance2_bk_9964;book9964;"[""instance2_ct_9964"",""instance2_ct_9965""]";instance2_pb_10003
instance2_bk_9965;book9965;"[""instance2_ct_9965"",""instance2_ct_9966""]";instance2_pb_5776
instance2_bk_9966;book9966;"[""instance2_ct_9966"",""instance2_ct_9967""]";instance2_pb_17635
instance2_bk_9967;book9967;"[""instance2_ct_9967"",""instance2_ct_9968""]";instance2_pb_18531
instance2_bk_9968;book9968;"[""instance2_ct_9968"",""instance2_ct_9969""]";instance2_pb_19941
instance2_bk_9969;book9969;"[""instance2_ct_9969"",""instance2_ct_9970""]";instance2_pb_3378
instance2_bk_9970;book9970;"[""instance2_ct_9970"",""instance2_ct_9971""]";instance2_pb_2121
instance2_bk_9971;book9971;"[""instance2_ct_9971"",""instance2_ct_9972""]";instance2_pb_17423
instance2_bk_9972;book9972;"[""instance2_ct_9972"",""instance2_ct_9973""]";instance2_pb_11362
instance2_bk_9973;book9973;"[""instance2_ct_9973"",""instance2_ct_9974""]";instance2_pb_10107
instance2_bk_9974;book9974;"[""instance2_ct_9974"",""instance2_ct_9975""]";instance2_pb_7445
instance2_bk_9975;book9975;"[""instance2_ct_9975"",""instance2_ct_9976""]";instance2_pb_15125
instance2_bk_9976;book9976;"[""instance2_ct_9976"",""instance2_ct_9977""]";instance2_pb_4925
instance2_bk_9977;book9977;"[""instance2_ct_9977"",""instance2_ct_9978""]";instance2_pb_5071
instance2_bk_9978;book9978;"[""instance2_ct_9978"",""instance2_ct_9979""]";instance2_pb_19236
instance2_bk_9979;book9979;"[""instance2_ct_9979"",""instance2_ct_9980""]";instance2_pb_11713
instance2_bk_9980;book9980;"[""instance2_ct_9980"",""instance2_ct_9981""]";instance2_pb_12616
instance2_bk_9981;book9981;"[""instance2_ct_9981"",""instance2_ct_9982""]";instance2_pb_18995
instance2_bk_9982;book9982;"[""instance2_ct_9982"",""instance2_ct_9983""]";instance2_pb_9709
instance2_bk_9983;book9983;"[""instance2_ct_9983"",""instance2_ct_9984""]";instance2_pb_18755
instance2_bk_9984;book9984;"[""instance2_ct_9984"",""instance2_ct_9985""]";instance2_pb_3948
instance2_bk_9985;book9985;"[""instance2_ct_9985"",""instance2_ct_9986""]";instance2_pb_9297
instance2_bk_9986;book9986;"[""instance2_ct_9986"",""instance2_ct_9987""]";instance2_pb_10940
instance2_bk_9987;book9987;"[""instance2_ct_9987"",""instance2_ct_9988""]";instance2_pb_15831
instance2_bk_9988;book9988;"[""instance2_ct_9988"",""instance2_ct_9989""]";instance2_pb_9524
instance2_bk_9989;book9989;"[""instance2_ct_9989"",""instance2_ct_9990""]";instance2_pb_10906
instance2_bk_9990;book9990;"[""instance2_ct_9990"",""instance2_ct_9991""]";instance2_pb_17473
instance2_bk_9991;book9991;"[""instance2_ct_9991"",""instance2_ct_9992""]";instance2_pb_3840
instance2_bk_9992;book9992;"[""instance2_ct_9992"",""instance2_ct_9993""]";instance2_pb_17994
instance2_bk_9993;book9993;"[""instance2_ct_9993"",""instance2_ct_9994""]";instance2_pb_12614
instance2_bk_9994;book9994;"[""instance2_ct_9994"",""instance2_ct_9995""]";instance2_pb_7721
instance2_bk_9995;book9995;"[""instance2_ct_9995"",""instance2_ct_9996""]";instance2_pb_17197
instance2_bk_9996;book9996;"[""instance2_ct_9996"",""instance2_ct_9997""]";instance2_pb_11433
instance2_bk_9997;book9997;"[""instance2_ct_9997"",""instance2_ct_9998""]";instance2_pb_13279
instance2_bk_9998;book9998;"[""instance2_ct_9998"",""instance2_ct_9999""]";instance2_pb_7893
instance2_bk_9999;book9999;"[""instance2_ct_9999"",""instance2_ct_10000""]";instance2_pb_875
instance2_bk_10000;book10000;"[""instance2_ct_10000"",""instance2_ct_10001""]";instance2_pb_3289
instance2_bk_10001;book10001;"[""instance2_ct_10001"",""instance2_ct_10002""]";instance2_pb_19706
instance2_bk_10002;book10002;"[""instance2_ct_10002"",""instance2_ct_10003""]";instance2_pb_18421
instance2_bk_10003;book10003;"[""instance2_ct_10003"",""instance2_ct_10004""]";instance2_pb_15361
instance2_bk_10004;book10004;"[""instance2_ct_10004"",""instance2_ct_10005""]";instance2_pb_5887
instance2_bk_10005;book10005;"[""instance2_ct_10005"",""instance2_ct_10006""]";instance2_pb_634
instance2_bk_10006;book10006;"[""instance2_ct_10006"",""instance2_ct_10007""]";instance2_pb_279
instance2_bk_10007;book10007;"[""instance2_ct_10007"",""instance2_ct_10008""]";instance2_pb_1932
instance2_bk_10008;book10008;"[""instance2_ct_10008"",""instance2_ct_10009""]";instance2_pb_12903
instance2_bk_10009;book10009;"[""instance2_ct_10009"",""instance2_ct_10010""]";instance2_pb_3521
instance2_bk_10010;book10010;"[""instance2_ct_10010"",""instance2_ct_10011""]";instance2_pb_16001
instance2_bk_10011;book10011;"[""instance2_ct_10011"",""instance2_ct_10012""]";instance2_pb_11027
instance2_bk_10012;book10012;"[""instance2_ct_10012"",""instance2_ct_10013""]";instance2_pb_15210
instance2_bk_10013;book10013;"[""instance2_ct_10013"",""instance2_ct_10014""]";instance2_pb_1839
instance2_bk_10014;book10014;"[""instance2_ct_10014"",""instance2_ct_10015""]";instance2_pb_10029
instance2_bk_10015;book10015;"[""instance2_ct_10015"",""instance2_ct_10016""]";instance2_pb_16825
instance2_bk_10016;book10016;"[""instance2_ct_10016"",""instance2_ct_10017""]";instance2_pb_8211
instance2_bk_10017;book10017;"[""instance2_ct_10017"",""instance2_ct_10018""]";instance2_pb_18569
instance2_bk_10018;book10018;"[""instance2_ct_10018"",""instance2_ct_10019""]";instance2_pb_18333
instance2_bk_10019;book10019;"[""instance2_ct_10019"",""instance2_ct_10020""]";instance2_pb_9576
instance2_bk_10020;book10020;"[""instance2_ct_10020"",""instance2_ct_10021""]";instance2_pb_14356
instance2_bk_10021;book10021;"[""instance2_ct_10021"",""instance2_ct_10022""]";instance2_pb_2206
instance2_bk_10022;book10022;"[""instance2_ct_10022"",""instance2_ct_10023""]";instance2_pb_700
instance2_bk_10023;book10023;"[""instance2_ct_10023"",""instance2_ct_10024""]";instance2_pb_6756
instance2_bk_10024;book10024;"[""instance2_ct_10024"",""instance2_ct_10025""]";instance2_pb_14259
instance2_bk_10025;book10025;"[""instance2_ct_10025"",""instance2_ct_10026""]";instance2_pb_22
instance2_bk_10026;book10026;"[""instance2_ct_10026"",""instance2_ct_10027""]";instance2_pb_14303
instance2_bk_10027;book10027;"[""instance2_ct_10027"",""instance2_ct_10028""]";instance2_pb_6723
instance2_bk_10028;book10028;"[""instance2_ct_10028"",""instance2_ct_10029""]";instance2_pb_8421
instance2_bk_10029;book10029;"[""instance2_ct_10029"",""instance2_ct_10030""]";instance2_pb_17919
instance2_bk_10030;book10030;"[""instance2_ct_10030"",""instance2_ct_10031""]";instance2_pb_14522
instance2_bk_10031;book10031;"[""instance2_ct_10031"",""instance2_ct_10032""]";instance2_pb_2121
instance2_bk_10032;book10032;"[""instance2_ct_10032"",""instance2_ct_10033""]";instance2_pb_6795
instance2_bk_10033;book10033;"[""instance2_ct_10033"",""instance2_ct_10034""]";instance2_pb_1469
instance2_bk_10034;book10034;"[""instance2_ct_10034"",""instance2_ct_10035""]";instance2_pb_19956
instance2_bk_10035;book10035;"[""instance2_ct_10035"",""instance2_ct_10036""]";instance2_pb_13949
instance2_bk_10036;book10036;"[""instance2_ct_10036"",""instance2_ct_10037""]";instance2_pb_12234
instance2_bk_10037;book10037;"[""instance2_ct_10037"",""instance2_ct_10038""]";instance2_pb_1687
instance2_bk_10038;book10038;"[""instance2_ct_10038"",""instance2_ct_10039""]";instance2_pb_15677
instance2_bk_10039;book10039;"[""instance2_ct_10039"",""instance2_ct_10040""]";instance2_pb_5046
instance2_bk_10040;book10040;"[""instance2_ct_10040"",""instance2_ct_10041""]";instance2_pb_11808
instance2_bk_10041;book10041;"[""instance2_ct_10041"",""instance2_ct_10042""]";instance2_pb_4131
instance2_bk_10042;book10042;"[""instance2_ct_10042"",""instance2_ct_10043""]";instance2_pb_3889
instance2_bk_10043;book10043;"[""instance2_ct_10043"",""instance2_ct_10044""]";instance2_pb_8862
instance2_bk_10044;book10044;"[""instance2_ct_10044"",""instance2_ct_10045""]";instance2_pb_14382
instance2_bk_10045;book10045;"[""instance2_ct_10045"",""instance2_ct_10046""]";instance2_pb_10107
instance2_bk_10046;book10046;"[""instance2_ct_10046"",""instance2_ct_10047""]";instance2_pb_14142
instance2_bk_10047;book10047;"[""instance2_ct_10047"",""instance2_ct_10048""]";instance2_pb_12050
instance2_bk_10048;book10048;"[""instance2_ct_10048"",""instance2_ct_10049""]";instance2_pb_10712
instance2_bk_10049;book10049;"[""instance2_ct_10049"",""instance2_ct_10050""]";instance2_pb_15748
instance2_bk_10050;book10050;"[""instance2_ct_10050"",""instance2_ct_10051""]";instance2_pb_2834
instance2_bk_10051;book10051;"[""instance2_ct_10051"",""instance2_ct_10052""]";instance2_pb_3632
instance2_bk_10052;book10052;"[""instance2_ct_10052"",""instance2_ct_10053""]";instance2_pb_19297
instance2_bk_10053;book10053;"[""instance2_ct_10053"",""instance2_ct_10054""]";instance2_pb_6055
instance2_bk_10054;book10054;"[""instance2_ct_10054"",""instance2_ct_10055""]";instance2_pb_7915
instance2_bk_10055;book10055;"[""instance2_ct_10055"",""instance2_ct_10056""]";instance2_pb_10294
instance2_bk_10056;book10056;"[""instance2_ct_10056"",""instance2_ct_10057""]";instance2_pb_2730
instance2_bk_10057;book10057;"[""instance2_ct_10057"",""instance2_ct_10058""]";instance2_pb_2683
instance2_bk_10058;book10058;"[""instance2_ct_10058"",""instance2_ct_10059""]";instance2_pb_12127
instance2_bk_10059;book10059;"[""instance2_ct_10059"",""instance2_ct_10060""]";instance2_pb_18870
instance2_bk_10060;book10060;"[""instance2_ct_10060"",""instance2_ct_10061""]";instance2_pb_1546
instance2_bk_10061;book10061;"[""instance2_ct_10061"",""instance2_ct_10062""]";instance2_pb_16853
instance2_bk_10062;book10062;"[""instance2_ct_10062"",""instance2_ct_10063""]";instance2_pb_16325
instance2_bk_10063;book10063;"[""instance2_ct_10063"",""instance2_ct_10064""]";instance2_pb_18129
instance2_bk_10064;book10064;"[""instance2_ct_10064"",""instance2_ct_10065""]";instance2_pb_11850
instance2_bk_10065;book10065;"[""instance2_ct_10065"",""instance2_ct_10066""]";instance2_pb_11347
instance2_bk_10066;book10066;"[""instance2_ct_10066"",""instance2_ct_10067""]";instance2_pb_8724
instance2_bk_10067;book10067;"[""instance2_ct_10067"",""instance2_ct_10068""]";instance2_pb_5048
instance2_bk_10068;book10068;"[""instance2_ct_10068"",""instance2_ct_10069""]";instance2_pb_16826
instance2_bk_10069;book10069;"[""instance2_ct_10069"",""instance2_ct_10070""]";instance2_pb_8847
instance2_bk_10070;book10070;"[""instance2_ct_10070"",""instance2_ct_10071""]";instance2_pb_15366
instance2_bk_10071;book10071;"[""instance2_ct_10071"",""instance2_ct_10072""]";instance2_pb_6423
instance2_bk_10072;book10072;"[""instance2_ct_10072"",""instance2_ct_10073""]";instance2_pb_3869
instance2_bk_10073;book10073;"[""instance2_ct_10073"",""instance2_ct_10074""]";instance2_pb_11651
instance2_bk_10074;book10074;"[""instance2_ct_10074"",""instance2_ct_10075""]";instance2_pb_19251
